tuyen,chieu_di,thu_tu,ma_ben,ten_ben,stop_lat,stop_lon
82,0,23,5123,WIELS,50.823683,4.326075
82,0,24,5120,UNION,50.819574,4.325540
82,0,25,5119,CHATAIGNES,50.817165,4.325230
82,0,26,2603,ZAMAN-FOREST NAT.,50.813623,4.324822
82,0,27,2604F,MONACO,50.812957,4.322694
82,0,28,5153F,SAINT-DENIS,50.809662,4.317521
82,0,29,5154F,MAX WALLER,50.806741,4.314517
82,0,3,4006G,VAN ZANDE,50.860179,4.306878
82,0,30,5163F,BEMPT,50.802676,4.315497
82,0,31,1796F,NEERSTALLE,50.799882,4.317027
82,0,4,4007G,CIM. DE MOLENBEEK,50.858672,4.313261
82,0,5,4022,KARREVELD,50.856689,4.317397
82,0,6,6004,MENNEKENS,50.853893,4.316207
82,0,7,6005,JOSEPH BAECK,50.851744,4.316905
82,0,8,3253F,GARE DE L'OUEST,50.848843,4.321708
82,0,9,6004,MENNEKENS,50.853893,4.316207
82,1,1,3225F,QUATRE-VENTS,50.849177,4.325570
82,1,10,5757F,ORBAN,50.827279,4.327477
82,1,11,2672F,IMPRIMERIE,50.830049,4.330640
82,1,12,2670F,AVENUE DU ROI,50.831677,4.332853
82,1,13,2671F,SUEDE,50.834276,4.336173
82,1,14,0636,GARE DU MIDI,50.836811,4.337407
82,1,15,6601,LEMONNIER,50.840381,4.340599
82,1,16,2401F,PTE D'ANDERLECHT,50.845369,4.338892
82,1,17,6608G,ARTS ET METIERS,50.847997,4.337780
82,1,18,3228F,TRIANGLE,50.849975,4.334359
82,1,19,3226F,DUCHESSE BRABANT,50.849532,4.329607
82,1,2,3230F,GARE DE L'OUEST,50.848843,4.320969
82,1,20,3225F,QUATRE-VENTS,50.849177,4.325570
82,1,21,3230F,GARE DE L'OUEST,50.848843,4.320969
82,1,22,6070,JOSEPH BAECK,50.852014,4.316947
82,1,23,6071,MENNEKENS,50.855826,4.316659
82,1,24,4053G,KARREVELD,50.858190,4.316563
82,1,25,4054G,CIM. DE MOLENBEEK,50.859329,4.309795
82,1,26,4055G,VAN ZANDE,50.861042,4.304376
82,1,27,4066F,GENOT,50.862809,4.299667
82,1,28,1310,SCHWEITZER,50.864894,4.296868
82,1,29,4058F,ALCYONS,50.867670,4.293704
82,1,3,6070,JOSEPH BAECK,50.852014,4.316947
82,1,30,4059F,BERCHEM-SHOPPING,50.870599,4.291199
82,1,31,4263F,GARE DE BERCHEM,50.872676,4.290261
82,1,4,6071,MENNEKENS,50.855826,4.316659
82,1,5,4053G,KARREVELD,50.858190,4.316563
82,1,6,4054G,CIM. DE MOLENBEEK,50.859329,4.309795
82,1,7,4055G,VAN ZANDE,50.861042,4.304376
82,1,8,4066F,GENOT,50.862809,4.299667
82,1,9,1307F,SCHWEITZER,50.864364,4.296721
83,0,1,2845,GARE DE BERCHEM,50.872315,4.289818
83,0,10,9103,SQ. DU CENTENAIRE,50.876241,4.317873
83,0,11,1065,LE ROUX,50.879155,4.321791
83,0,12,1066,EUGENE TOUSSAINT,50.881187,4.321846
83,0,13,3607,FERNANDE VOLRAL,50.882814,4.322101
83,0,14,1768,BONAVENTURE,50.884961,4.322729
83,0,15,2801,CROCQ,50.884911,4.329588
83,0,16,2867,HOPITAL BRUGMANN,50.885793,4.332671
83,0,17,1467,HOP. DES ENFANTS,50.888569,4.327578
83,0,18,9047,STIENON,50.889855,4.328816
83,0,19,4259,PATTIJN,50.891131,4.325105
83,0,2,2864,GARE DE BERCHEM,50.872448,4.290775
83,0,20,2842,TIRCHER,50.892546,4.323333
83,0,21,4072B,DE HEYN,50.893633,4.320188
83,0,22,4261,PALFIJN,50.893859,4.326119
83,0,23,4268,AMETHYSTE,50.896020,4.327080
83,0,24,6482,ROI BAUDOUIN,50.896813,4.329876
83,0,25,4264B,HEYSEL,50.896824,4.336515
83,0,26,2004,PALAIS 12,50.899644,4.341667
83,0,27,2745,ESPLANADE,50.901578,4.347422
83,0,28,2747,BERGDAL,50.901262,4.355632
83,0,29,2751,FORUM,50.898963,4.357207
83,0,3,4062,BOIS DES ILES,50.873513,4.295042
83,0,30,2813B,DE WAND,50.895678,4.357282
83,0,31,2814,PAGODES,50.895835,4.362800
83,0,32,2815B,LONG BONNIER,50.895768,4.365589
83,0,33,2816,VERSAILLES,50.896235,4.372264
83,0,34,2817,BEYSEGHEM,50.896604,4.377040
83,0,35,2756,CRAETBOS,50.896410,4.382687
83,0,36,2365,VAL MARIA,50.899893,4.385399
83,0,37,2822,VAL MARIA,50.899542,4.385206
83,0,4,2176,BASILIX,50.872416,4.297737
83,0,5,2158B,PAMPOEL,50.870326,4.305265
83,0,6,2729,DE VILLEGAS,50.869539,4.307992
83,0,7,4156,BEECKMANS,50.869363,4.310688
83,0,8,4157,SORENSEN,50.871043,4.312039
83,0,9,2160,NEREUS,50.872959,4.315007
83,1,1,2822,VAL MARIA,50.899542,4.385206
83,1,10,2746,ESPLANADE,50.901558,4.348599
83,1,11,2005,PALAIS 12,50.899089,4.340554
83,1,12,2741,HEYSEL,50.897592,4.334295
83,1,13,6481,ROI BAUDOUIN,50.896840,4.329706
83,1,14,4228,AMETHYSTE,50.895888,4.327036
83,1,15,4205B,PALFIJN,50.893983,4.325214
83,1,16,4206B,TIRCHER,50.892377,4.324067
83,1,17,4207,PATTIJN,50.891014,4.325347
83,1,18,1466,HOP. DES ENFANTS,50.887920,4.327875
83,1,19,4251,CROCQ,50.885316,4.329630
83,1,2,2758,CRAETBOS,50.896643,4.383384
83,1,20,2874,HOPITAL BRUGMANN,50.885793,4.332671
83,1,21,1746,BONAVENTURE,50.884648,4.322212
83,1,22,3606,FERNANDE VOLRAL,50.882663,4.321959
83,1,23,3229,EUGENE TOUSSAINT,50.880576,4.321762
83,1,24,1010,LE ROUX,50.878265,4.321409
83,1,25,1747,SQ. DU CENTENAIRE,50.875668,4.318538
83,1,26,2162,NEREUS,50.872878,4.314714
83,1,27,4106,SORENSEN,50.870680,4.311557
83,1,28,4107,BEECKMANS,50.869204,4.310398
83,1,29,2730,DE VILLEGAS,50.869728,4.307907
83,1,3,2853,BEYSEGHEM,50.896595,4.376599
83,1,30,2159B,PAMPOEL,50.870839,4.304048
83,1,31,4162,BASILIX,50.872806,4.297930
83,1,32,4165,BOIS DES ILES,50.873883,4.294419
83,1,33,2845,GARE DE BERCHEM,50.872315,4.289818
83,1,4,2854,VERSAILLES,50.896271,4.371994
83,1,5,2855,LONG BONNIER,50.895813,4.363934
83,1,6,2856B,PAGODES,50.897377,4.358959
83,1,7,2857C,DE WAND,50.895129,4.357751
83,1,8,2755,FORUM,50.899209,4.357462
83,1,9,2749,BERGDAL,50.901366,4.355204
86,0,1,3238,CONDOR,50.852395,4.307222
86,0,10,6754,BORNE,50.854151,4.335549
86,0,11,6755,COMTE DE FLANDRE,50.856013,4.338104
86,0,12,4253,RIBAUCOURT,50.859930,4.341495
86,0,13,1670,SUZAN DANIEL,50.863052,4.347176
86,0,14,1356,TOUR ET TAXIS,50.865586,4.350999
86,0,15,2305,ENTREPOT,50.868341,4.353197
86,0,16,3083,ANDREE DE JONGH,50.870911,4.349332
86,0,17,4258,POUCHKINE,50.871076,4.344064
86,0,18,4266,NEKKERSDAL,50.874191,4.346915
86,0,19,4127,BOCKSTAEL,50.875720,4.348350
86,0,2,3252,TAMARIS,50.850913,4.307675
86,0,20,2558,BOCKSTAEL,50.877697,4.347326
86,0,3,3281,DUBOIS,50.851356,4.311680
86,0,4,3282,JOSEPH BAECK,50.852036,4.316437
86,0,5,3253,GARE DE L'OUEST,50.848843,4.321694
86,0,6,3253,GARE DE L'OUEST,50.848843,4.321694
86,0,7,3257,QUATRE-VENTS,50.849177,4.326010
86,0,8,4595,DUCHESSE BRABANT,50.849457,4.330322
86,0,9,1242,ELEPHANT,50.851954,4.333500
86,1,1,2558,BOCKSTAEL,50.877697,4.347326
86,1,10,4074B,ETANGS NOIRS,50.857531,4.334084
86,1,11,6702,BORNE,50.855459,4.335186
86,1,12,6706,SAVONNERIE,50.853441,4.331790
86,1,13,4594,DUCHESSE BRABANT,50.849635,4.328818
86,1,14,3225,QUATRE-VENTS,50.849177,4.325570
86,1,15,3230,GARE DE L'OUEST,50.848852,4.320969
86,1,16,3231,JOSEPH BAECK,50.852158,4.316237
86,1,17,3232,DUBOIS,50.851463,4.311353
86,1,18,3233,TAMARIS,50.851039,4.307562
86,1,19,3234,MACHTENS,50.851314,4.300802
86,1,2,4267,NEKKERSDAL,50.873832,4.346305
86,1,3,3413,POUCHKINE,50.871257,4.345120
86,1,4,3082,ANDREE DE JONGH,50.871010,4.348892
86,1,5,2370,ENTREPOT,50.868610,4.353112
86,1,6,1348,TOUR ET TAXIS,50.864947,4.350303
86,1,7,1671,SUZAN DANIEL,50.863030,4.347661
86,1,8,4213,RIBAUCOURT,50.859879,4.341212
86,1,9,4214,MERCHTEM,50.858413,4.336782
87,0,1,1183,SIMONIS,50.863355,4.330671
87,0,10,4160,HET VEROOST,50.878261,4.304038
87,0,11,4168,GANSHOREN-SPORT,50.877078,4.300879
87,0,12,4169,CHOPIN,50.874641,4.299862
87,0,13,4162,BASILIX,50.872806,4.297930
87,0,14,4165,BOIS DES ILES,50.873883,4.294419
87,0,15,2866,GARE DE BERCHEM,50.872163,4.289989
87,0,16,4002B,BERCHEM-SHOPPING,50.869581,4.291958
87,0,17,1099,PARC MONNET,50.869995,4.288174
87,0,18,1116,HUNDERENVELD,50.866817,4.281688
87,0,19,1102A,SEPT ETOILES,50.864585,4.285551
87,0,2,4152,PARC ELISABETH,50.865502,4.327476
87,0,20,4598,BROEK,50.862838,4.287581
87,0,21,4599,MARICOLLES,50.860098,4.288077
87,0,22,4600,CIMETIERES,50.856090,4.289959
87,0,23,4601,ELBERS,50.855239,4.295158
87,0,24,4602,HOOGBOSCH,50.855440,4.298708
87,0,25,4658,THYM,50.856714,4.302963
87,0,26,4659,CANDRIES,50.855632,4.306249
87,0,27,3238,CONDOR,50.852395,4.307222
87,0,28,3252,TAMARIS,50.850913,4.307675
87,0,29,3281,DUBOIS,50.851356,4.311680
87,0,3,1303,RIETHUISEN,50.867019,4.321136
87,0,30,3282,JOSEPH BAECK,50.852036,4.316437
87,0,31,4014,BEEKKANT,50.854243,4.323354
87,0,32,3281,DUBOIS,50.851356,4.311680
87,0,33,3282,JOSEPH BAECK,50.852036,4.316437
87,0,34,4014,BEEKKANT,50.854243,4.323354
87,0,4,4153,COLLEGE S.-COEUR,50.868060,4.315424
87,0,5,4156,BEECKMANS,50.869363,4.310688
87,0,6,4157,SORENSEN,50.871043,4.312039
87,0,7,4158,NEREUS,50.872601,4.313090
87,0,8,4163,LOWET,50.874249,4.310166
87,0,9,4159,NEUBERGER,50.876054,4.307227
87,1,1,4014,BEEKKANT,50.854243,4.323354
87,1,10,4656,CIMETIERES,50.856278,4.289902
87,1,11,4657,MARICOLLES,50.860250,4.288191
87,1,12,4661B,BROEK,50.863333,4.286893
87,1,13,1193A,SEPT ETOILES,50.865548,4.284473
87,1,14,1195,HUNDERENVELD,50.866943,4.281332
87,1,15,1196,PARC MONNET,50.869753,4.288799
87,1,16,4059,BERCHEM-SHOPPING,50.870405,4.291299
87,1,17,2864,GARE DE BERCHEM,50.872448,4.290775
87,1,18,4062,BOIS DES ILES,50.873513,4.295042
87,1,19,4101,BASILIX,50.872707,4.298342
87,1,2,3231,JOSEPH BAECK,50.852158,4.316237
87,1,20,4109,CHOPIN,50.875628,4.300155
87,1,21,4115,GANSHOREN-SPORT,50.877186,4.301063
87,1,22,4103,HET VEROOST,50.878173,4.304293
87,1,23,4104,NEUBERGER,50.876354,4.306682
87,1,24,4112,LOWET,50.874039,4.310287
87,1,25,4105,NEREUS,50.872429,4.313118
87,1,26,4106,SORENSEN,50.870680,4.311557
87,1,27,4107,BEECKMANS,50.869204,4.310398
87,1,28,4110,COLLEGE S.-COEUR,50.868263,4.316066
87,1,29,2519,RIETHUISEN,50.867271,4.320070
87,1,3,3232,DUBOIS,50.851463,4.311353
87,1,30,4116,PARC ELISABETH,50.865071,4.328340
87,1,31,1112,SIMONIS,50.862960,4.330756
87,1,32,1114B,VANHUFFEL,50.860432,4.331643
87,1,33,1115,AUTRIQUE,50.858770,4.330078
87,1,34,4111,ETANGS NOIRS,50.857069,4.332197
87,1,4,3233,TAMARIS,50.851039,4.307562
87,1,5,3239,CONDOR,50.852694,4.307324
87,1,6,3235,CANDRIES,50.855659,4.306405
87,1,7,3236,THYM,50.856905,4.303529
87,1,8,4653,HOOGBOSCH,50.855485,4.298627
87,1,9,4655,ELBERS,50.855293,4.294973
88,0,1,2070,DE BROUCKERE,50.853196,4.353646
88,0,10,3083,ANDREE DE JONGH,50.870911,4.349332
88,0,11,4258,POUCHKINE,50.871076,4.344064
88,0,12,4266,NEKKERSDAL,50.874191,4.346915
88,0,13,4127,BOCKSTAEL,50.875720,4.348350
88,0,14,2554,BOCKSTAEL,50.877652,4.347042
88,0,15,2170,EMILE DELVA,50.876959,4.342083
88,0,16,2863,JACOBS FONTAINE,50.878802,4.342708
88,0,17,6173,PRINCE LEOPOLD,50.883144,4.341753
88,0,18,3483,GUILL. DE GREEF,50.882966,4.336167
88,0,19,3484,CIM. DE JETTE,50.879740,4.334586
88,0,2,1988B,ROGIER,50.855850,4.358545
88,0,20,2498B,DEMINEURS,50.879164,4.332661
88,0,21,1036,GARE DE JETTE,50.880162,4.330173
88,0,22,2871,LORGE,50.882386,4.331153
88,0,23,2873,CROCQ,50.884726,4.330214
88,0,24,1467,HOP. DES ENFANTS,50.888569,4.327578
88,0,25,2164,BOULE ET BILL,50.889412,4.322303
88,0,26,2850,AUDREY HEPBURN,50.889877,4.315769
88,0,27,1328,ARBRE BALLON,50.892851,4.312731
88,0,28,1721,UZ-PEDIATRIE,50.889890,4.309199
88,0,29,1722,UZ BRUSSEL,50.886396,4.311083
88,0,3,3400,GARE DU NORD,50.860826,4.358739
88,0,30,1727,UZ-VUB,50.886007,4.308504
88,0,4,9026,WTC,50.861783,4.356277
88,0,5,2271,GLIBERT,50.864161,4.357517
88,0,6,2088,DESTOUVELLES,50.866428,4.358560
88,0,7,2090,WILLEBROEK,50.864497,4.354843
88,0,8,1356,TOUR ET TAXIS,50.865586,4.350999
88,0,9,2305,ENTREPOT,50.868341,4.353197
88,1,1,1732,UZ-VUB,50.885712,4.308952
88,1,10,1035,GARE DE JETTE,50.880181,4.330411
88,1,11,2584B,DEMINEURS,50.879024,4.332441
88,1,12,3482,CIM. DE JETTE,50.879772,4.334737
88,1,13,1788B,GUILL. DE GREEF,50.882563,4.335713
88,1,14,2807,PRINCE LEOPOLD,50.882580,4.341402
88,1,15,2808,JACOBS FONTAINE,50.878667,4.342494
88,1,16,2171,EMILE DELVA,50.876904,4.342176
88,1,17,2547,BOCKSTAEL,50.877635,4.347781
88,1,18,4125,BOCKSTAEL,50.875855,4.348193
88,1,19,4267,NEKKERSDAL,50.873832,4.346305
88,1,2,1743,UZ BRUSSEL,50.886729,4.311452
88,1,20,3413,POUCHKINE,50.871257,4.345120
88,1,21,3082,ANDREE DE JONGH,50.871010,4.348892
88,1,22,2370,ENTREPOT,50.868610,4.353112
88,1,23,1349,TOUR ET TAXIS,50.865086,4.351110
88,1,24,2091,WILLEBROEK,50.864589,4.355012
88,1,25,2089,DESTOUVELLES,50.866227,4.358283
88,1,26,2207,GLIBERT,50.864233,4.357417
88,1,27,9025,WTC,50.861751,4.356097
88,1,28,1083,GARE DU NORD,50.860394,4.358898
88,1,29,1904,ROGIER,50.855575,4.358297
88,1,3,1744,UZ-PEDIATRIE,50.889696,4.309404
88,1,30,2070,DE BROUCKERE,50.853196,4.353646
88,1,4,1334,ARBRE BALLON,50.892622,4.314011
88,1,5,2849,AUDREY HEPBURN,50.889678,4.316768
88,1,6,2163,BOULE ET BILL,50.889448,4.322644
88,1,7,1466,HOP. DES ENFANTS,50.887920,4.327875
88,1,8,4251,CROCQ,50.885316,4.329630
88,1,9,2803,LORGE,50.882851,4.330870
89,0,1,1203,WESTLAND SHOPPING,50.838025,4.284196
89,0,10,2782,JACQUES BREL,50.842725,4.317836
89,0,11,1178,DELACROIX,50.845914,4.323339
89,0,12,4595,DUCHESSE BRABANT,50.849457,4.330322
89,0,13,1603,TRIANGLE,50.849969,4.334679
89,0,14,3259C,PORTE DE NINOVE,50.850470,4.338788
89,0,15,3260,PORTE DE FLANDRE,50.852788,4.342186
89,0,16,3261,DANSAERT,50.851034,4.345094
89,0,17,1894,BOURSE,50.849296,4.348710
89,0,18,1820,DE BROUCKERE,50.850478,4.351300
89,0,19,2296,ARENBERG,50.848166,4.356478
89,0,2,1204,FRUITS,50.837374,4.290288
89,0,20,1005,GARE CENTRALE,50.846832,4.356626
89,0,3,3605,PETERBOS,50.839247,4.296546
89,0,4,3637,MEHDI BOUDA,50.842438,4.296200
89,0,5,1207,PAULSEN,50.843463,4.300495
89,0,6,2748B,PRINCE DE LIEGE,50.846007,4.299509
89,0,7,2754,OBUS,50.847316,4.304414
89,0,8,2776,SCHEUT,50.847192,4.308958
89,0,9,2784,VETERANS COLON.,50.843544,4.313384
89,1,1,1005,GARE CENTRALE,50.846832,4.356626
89,1,10,1117,DELACROIX,50.845809,4.323051
89,1,11,2781,JACQUES BREL,50.842467,4.317256
89,1,12,2783,VETERANS COLON.,50.843478,4.313586
89,1,13,2779,SCHEUT,50.847579,4.308958
89,1,14,2768,OBUS,50.847423,4.303803
89,1,15,2750,PRINCE DE LIEGE,50.845829,4.299290
89,1,16,1257,PAULSEN,50.843753,4.300032
89,1,17,3638,MEHDI BOUDA,50.843418,4.295787
89,1,18,3636,PETERBOS,50.838090,4.295876
89,1,19,1260,FRUITS,50.837572,4.289977
89,1,2,2301,ARENBERG,50.849265,4.356881
89,1,20,1261,WESTLAND SHOPPING,50.838385,4.284139
89,1,21,3638,MEHDI BOUDA,50.843418,4.295787
89,1,22,3636,PETERBOS,50.838090,4.295876
89,1,23,1260,FRUITS,50.837572,4.289977
89,1,24,1261,WESTLAND SHOPPING,50.838385,4.284139
89,1,3,2595,DE BROUCKERE,50.850504,4.353890
89,1,4,1895,BOURSE,50.849239,4.348391
89,1,5,3221,DANSAERT,50.851241,4.344952
89,1,6,3222,PORTE DE FLANDRE,50.853020,4.341841
89,1,7,3223B,PORTE DE NINOVE,50.850536,4.338749
89,1,8,1600,TRIANGLE,50.850022,4.334696
89,1,9,4594,DUCHESSE BRABANT,50.849635,4.328818
9,0,1,5104F,GROOT-BIJGAARDEN,50.867160,4.275414
9,0,10,5109,BESME,50.863488,4.325287
9,0,11,0471,SIMONIS,50.863732,4.329236
9,0,12,6864F,BROUSTIN,50.868309,4.326364
9,0,13,6865F,MIROIR,50.871221,4.324418
9,0,14,1675F,BRUXELLOIS,50.873981,4.322561
9,0,15,1677F,SQ. DU CENTENAIRE,50.876295,4.318299
9,0,16,1679F,EXPOSITION,50.880061,4.315951
9,0,17,1681F,ANCIENNE BARRIERE,50.885472,4.316281
9,0,18,1683F,UZ BRUSSEL,50.886655,4.311342
9,0,19,1685F,UZ-PEDIATRIE,50.890081,4.309188
9,0,2,5103,HUNDERENVELD,50.866952,4.281744
9,0,20,1687F,ARBRE BALLON,50.892997,4.315058
9,0,21,1689F,DE HEYN,50.893478,4.319755
9,0,22,1691F,PALFIJN,50.893998,4.325572
9,0,23,1693F,STADE,50.894154,4.331475
9,0,24,1695F,ROI BAUDOUIN,50.896310,4.329465
9,0,3,5102F,AZUR,50.866650,4.287285
9,0,4,5105F,VEREMAN,50.865323,4.292571
9,0,5,1306F,SCHWEITZER,50.864418,4.297090
9,0,6,1094F,VALIDA,50.866292,4.303465
9,0,7,1064,GOFFIN,50.866879,4.310144
9,0,8,1111,COLLEGE S.-COEUR,50.866675,4.314886
9,0,9,5108,BOSSAERT-BASILIQ.,50.865427,4.318808
9,1,1,1695G,ROI BAUDOUIN,50.896084,4.329767
9,1,10,1676F,SQ. DU CENTENAIRE,50.875999,4.318701
9,1,11,1674F,BRUXELLOIS,50.873581,4.322738
9,1,12,1014F,MIROIR,50.870847,4.324577
9,1,13,6805F,BROUSTIN,50.867910,4.326554
9,1,14,0472,SIMONIS,50.863543,4.329023
9,1,15,5165,BESME,50.863892,4.324406
9,1,16,5166,BOSSAERT-BASILIQ.,50.865561,4.318406
9,1,17,5172F,COLLEGE S.-COEUR,50.867115,4.313479
9,1,18,1199F,GOFFIN,50.866834,4.308323
9,1,19,1236F,VALIDA,50.866256,4.303153
9,1,2,1692F,STADE,50.893840,4.331185
9,1,20,1307F,SCHWEITZER,50.864364,4.296721
9,1,21,5168F,VEREMAN,50.865279,4.292912
9,1,22,5174F,AZUR,50.866731,4.286858
9,1,23,5170,HUNDERENVELD,50.867042,4.281318
9,1,24,5169F,GROOT-BIJGAARDEN,50.867151,4.274790
9,1,3,1690F,PALFIJN,50.894070,4.325231
9,1,4,4223F,DE HEYN,50.893405,4.319125
9,1,5,1686F,ARBRE BALLON,50.892923,4.312960
9,1,6,1684F,UZ-PEDIATRIE,50.889498,4.309422
9,1,7,1682F,UZ BRUSSEL,50.886340,4.311669
9,1,8,1680F,ANCIENNE BARRIERE,50.885354,4.316858
9,1,9,1678F,EXPOSITION,50.879669,4.315958
92,0,1,6304,EGLISE ST-SERVAIS,50.864062,4.373326
92,0,10,6312F,PETIT SABLON,50.840105,4.356388
92,0,11,6313F,POELAERT,50.837012,4.353406
92,0,12,6314,LOUISE,50.835673,4.355167
92,0,13,5016F,STEPHANIE,50.833327,4.357041
92,0,14,5018F,FAIDER,50.829515,4.355850
92,0,15,6428F,JANSON,50.825784,4.354601
92,0,16,5020,MA CAMPAGNE,50.822287,4.353339
92,0,17,5021,DARWIN,50.818151,4.350715
92,0,18,5022,MOLIERE,50.815718,4.349216
92,0,19,6423F,VANDERKINDERE,50.812915,4.347440
92,0,2,6416F,ROBIANO,50.860089,4.371153
92,0,20,5024,MESSIDOR,50.809808,4.345455
92,0,21,5025,BOETENDAEL,50.806640,4.343477
92,0,22,5026,HEROS,50.803308,4.341358
92,0,23,2764G,MARLOW,50.800814,4.340910
92,0,24,2765,WOLVENDAEL,50.797959,4.343375
92,0,25,5027,DIEWEG,50.795614,4.348908
92,0,26,5028,THEVENET,50.794729,4.352442
92,0,27,5029,LANCASTER,50.794671,4.357873
92,0,28,5030F,GARE DE SAINT-JOB,50.794238,4.362541
92,0,29,5031F,PLACE SAINT-JOB,50.793665,4.366567
92,0,3,6412F,SAINTE-MARIE,50.858048,4.368170
92,0,30,5032G,ALPHONSE XIII,50.791094,4.368695
92,0,31,6934F,FORT-JACO,50.789621,4.373830
92,0,32,5029,LANCASTER,50.794671,4.357873
92,0,33,5030F,GARE DE SAINT-JOB,50.794238,4.362541
92,0,34,5031F,PLACE SAINT-JOB,50.793665,4.366567
92,0,35,5032G,ALPHONSE XIII,50.791094,4.368695
92,0,36,6934F,FORT-JACO,50.789621,4.373830
92,0,4,6014,GILLON,50.855792,4.367006
92,0,5,6437F,BOTANIQUE,50.853365,4.365756
92,0,6,6308F,CONGRES,50.850416,4.364237
92,0,7,6309F,PARC,50.846990,4.362456
92,0,8,6310F,PALAIS,50.843692,4.360732
92,0,9,6311F,ROYALE,50.841582,4.358442
92,1,1,5058F,HEROS,50.803658,4.341653
92,1,10,5068F,STEPHANIE,50.833556,4.357177
92,1,11,6361,LOUISE,50.835888,4.355039
92,1,12,6352,POELAERT,50.837219,4.353264
92,1,13,6366F,PETIT SABLON,50.839582,4.355735
92,1,14,6367F,ROYALE,50.841497,4.358415
92,1,15,6355F,PALAIS,50.844036,4.360973
92,1,16,6356F,PARC,50.846613,4.362353
92,1,17,6357F,CONGRES,50.850687,4.364431
92,1,18,6434F,BOTANIQUE,50.853704,4.365987
92,1,19,6359F,GILLON,50.856062,4.367219
92,1,2,5059,BOETENDAEL,50.807578,4.344131
92,1,20,6409F,SAINTE-MARIE,50.858974,4.369732
92,1,21,6470F,ROBIANO,50.860394,4.371380
92,1,22,6363,EGLISE ST-SERVAIS,50.864263,4.373500
92,1,23,6364F,POGGE,50.866606,4.375486
92,1,24,6365,EENENS,50.868611,4.374847
92,1,25,5766,VERBOEKHOVEN,50.871128,4.376282
92,1,26,6459G,PRINC. ELISABETH,50.872983,4.376875
92,1,27,5320,SCHAERBEEK GARE,50.878122,4.380216
92,1,28,6359F,GILLON,50.856062,4.367219
92,1,29,6409F,SAINTE-MARIE,50.858974,4.369732
92,1,3,5060,MESSIDOR,50.810843,4.346215
92,1,30,6470F,ROBIANO,50.860394,4.371380
92,1,31,6363,EGLISE ST-SERVAIS,50.864263,4.373500
92,1,32,6364F,POGGE,50.866606,4.375486
92,1,33,6365,EENENS,50.868611,4.374847
92,1,34,5766,VERBOEKHOVEN,50.871128,4.376282
92,1,35,6459G,PRINC. ELISABETH,50.872983,4.376875
92,1,36,5320,SCHAERBEEK GARE,50.878122,4.380216
92,1,4,6420G,VANDERKINDERE,50.814339,4.348376
92,1,5,5062,MOLIERE,50.816533,4.349794
92,1,6,5063,DARWIN,50.818961,4.351340
92,1,7,5064,MA CAMPAGNE,50.822503,4.353595
92,1,8,6430F,JANSON,50.826144,4.354828
92,1,9,5066F,FAIDER,50.830045,4.356076
93,0,1,5400,STADE,50.893407,4.332111
93,0,10,6100,MOORSLEDE,50.877572,4.351034
93,0,11,6122,PRINC. CLEMENTINE,50.877132,4.353791
93,0,12,2878F,MARIE-CHRISTINE,50.873726,4.359447
93,0,13,2343F,MASUI,50.869867,4.362030
93,0,14,2720F,LIEDTS,50.864422,4.365912
93,0,15,6012G,LEFRANCQ,50.861275,4.367545
93,0,16,6412F,SAINTE-MARIE,50.858048,4.368170
93,0,17,6014,GILLON,50.855792,4.367006
93,0,18,6437F,BOTANIQUE,50.853365,4.365756
93,0,19,6308F,CONGRES,50.850416,4.364237
93,0,2,5402,STIENON,50.890647,4.330038
93,0,20,6309F,PARC,50.846990,4.362456
93,0,21,6310F,PALAIS,50.843692,4.360732
93,0,22,6311F,ROYALE,50.841582,4.358442
93,0,23,6312F,PETIT SABLON,50.840105,4.356388
93,0,24,6313F,POELAERT,50.837012,4.353406
93,0,25,6314,LOUISE,50.835673,4.355167
93,0,26,5405,STEPHANIE,50.832985,4.357751
93,0,27,5406,DEFACQZ,50.828607,4.362280
93,0,28,5404,BAILLI,50.826837,4.364068
93,0,29,5408,VLEURGAT,50.822980,4.368042
93,0,3,5399F,POLYCL. BRUGMANN,50.889039,4.334672
93,0,30,5409,ABBAYE,50.818926,4.370739
93,0,31,1047F,LEGRAND,50.815959,4.371874
93,0,4,5403,HOPITAL BRUGMANN,50.886036,4.333523
93,0,5,5093F,GUILL. DE GREEF,50.882239,4.335430
93,0,6,5088F,CIM. DE JETTE,50.879789,4.334480
93,0,7,6505,FOYER JETTOIS,50.878984,4.338516
93,0,8,6504,JACOBS FONTAINE,50.878901,4.342438
93,0,9,4119F,BOCKSTAEL,50.877545,4.347795
93,1,1,1059,LEGRAND,50.816689,4.371696
93,1,10,6367F,ROYALE,50.841497,4.358415
93,1,11,6355F,PALAIS,50.844036,4.360973
93,1,12,6356F,PARC,50.846613,4.362353
93,1,13,6357F,CONGRES,50.850687,4.364431
93,1,14,6434F,BOTANIQUE,50.853704,4.365987
93,1,15,6359F,GILLON,50.856062,4.367219
93,1,16,6413F,SAINTE-MARIE,50.859441,4.368162
93,1,17,6066G,LEFRANCQ,50.861500,4.367559
93,1,18,2726F,LIEDTS,50.864970,4.365599
93,1,19,2335F,MASUI,50.870102,4.361924
93,1,2,5466,ABBAYE,50.819834,4.370512
93,1,20,2879F,MARIE-CHRISTINE,50.874022,4.359319
93,1,21,6174F,PRINC. CLEMENTINE,50.876997,4.354658
